Village_Name,Village_Name_English,Latitude,Longitude
Wadgaon,,20.4125945,77.4623465
Pasarani,,20.4333267,77.471466
Sohal,,20.4146457,77.4378419
Giawal,,20.4276563,77.4191952
Shelu,,20.44145,77.4041104
Shewati,,20.4234938,77.3616886
Kisannagar,,20.4694758,77.3887896
Murambi,,20.4558455,77.3970079
Wai Karanja,,20.445049,77.3754859
Mandawa,,20.4372678,77.3367762
Kinkhed,,20.4658171,77.3326993
Lohara,,20.4704609,77.3650789
Belmandal,,20.5245275,77.4066853
Lohgaon,,20.5277227,77.3524403
Mahagaon,,20.5317015,77.3518395
Parvha,,20.5423513,77.4079084
Ukarda,,20.5417384,77.3879313
Pangvhan,,20.5443405,77.3697138
Pimpari Mokhad,,20.529692,77.5197565
Mokhad,,20.5336306,77.5186729
Ajampur,,20.5416078,77.4847698
Jaipur,,20.5459981,77.4807787
Shaha,,20.5299131,77.4709081
Walai,,20.5141378,77.4402451
Poha,,20.4969941,77.4087667
Shiwnagar,,20.4911451,77.4311685
Tulajapur,,20.4776273,77.4447191
Koli,,20.466973,77.4354815
Tapowan,,20.4589918,77.4250317
Panvihir,,20.4590421,77.4767446
Kinhi,,20.4566095,77.4585593
Girda,,20.4374286,77.4960244
Pimpalgaon Kh,,20.4328844,77.5197029
Ramnagar,,20.4250623,77.553606
Januna,,20.4237955,77.5595927
Dighi,,20.4181649,77.5780248
Somthana,,20.4403642,77.5810718
Kamathwada,,20.4617361,77.5520181
Dadgaon,,20.4519251,77.5212586
Jamb,,20.4788434,77.5409674
Anai,,20.4939993,77.5256252
Kherda Karanja,,20.5153838,77.539916
Inza,,20.498401,77.5516104
Umbarda,,20.474019,77.5978517
Manabha,,20.5113644,77.6321411
Pimpari Warghat,,20.500632,77.6090526
Yawata,,20.5092139,77.5854277
Dhanora Taho,,20.5250902,77.5735402
Yawardi,,20.5337109,77.608366
Karli,,20.5421202,77.5998258
Donad Bk,,20.5479773,77.637527
Mohagvhan,,20.5575611,77.5669527
Zodaga,,20.5584652,77.5532627
Kupati,,20.5696154,77.5238871
Wapati,,20.5718654,77.5206041
Bambarda,,20.5689625,77.4990177
Shinganapur,,20.5592588,77.4779892
Jamthi Kh,,20.570871,77.4834287
Antarkhed,,20.5721868,77.4697602
Bhadshiwani,,20.5569584,77.4566281
Kakadshiwani,,20.5525985,77.4238729
Palana,,20.573804,77.4089169
Kajaleshwar,,20.5638094,77.3797559
Khanapur,,20.6067165,77.4451268
Vilegaon,,20.5895028,77.4709511
Bhuloda,,20.5941027,77.5250673
Bramhanwada,,20.6059131,77.5374591
Shemlai,,20.5808149,77.5413537
Naregaon,,20.5792179,77.5621569
Virgavan,,20.5814276,77.5808358
Mugutpur,,20.5911801,77.5992787
Loni Arab,,20.5725886,77.5968218
Nibha,,20.5703989,77.610147
Tarkhed,,20.5796699,77.61711
Dhotara Deshmukh,,20.5981199,77.6332569
Meha,,20.6291696,77.6429772
Bhamdevi,,20.6236671,77.6064348
Pimpari Modak,,20.6299126,77.5746989
Ladegaon,,20.6325232,77.5375128
Kurhad,,20.6399581,77.5309628
Kamargaon,,20.6176824,77.5003266
Babapur,,20.6322019,77.4920225
Bembala,,20.6440093,77.4691701
Takali Kh,,20.6480955,77.5055087
Takali Bk,,20.6549324,77.5035775
Masalalodhipur,,20.6650917,77.5206041
Kamatha,,20.6522619,77.5466537
Belkged,,20.657924,77.5448513
Pimpalgaon Bk,,20.6597812,77.5691199
Bhiwari,,20.6519507,77.5931203
Nagalwadi,,20.6467,77.6228821
Dhanaj Bk,,20.6550127,77.6258755
Amboda,,20.6825276,77.604171
Rahati,,20.6902261,77.6085269
Hinganwadi,,20.6939899,77.6188695
Ramtek,,20.7044778,77.6218843
Sirsoli Bk,,20.6784022,77.588067
Dongargaon,,20.6768163,77.5639164
Dhotra,,20.695947,77.552576
Malegaon,,20.6938594,77.5742054
Wara Jahangir,,20.1137797,77.3055661
Kumbhi Tanda,,20.1000878,77.3469043
Kumbhi,,20.1081882,77.337141
Lahi,,20.1101226,77.3315406
Pimpalgaon,,20.1343807,77.3402953
Chincholi,,20.1621399,77.3518181
Dabhadi,,20.1485026,77.3691988
Ramgadh,,20.1562178,77.3741126
Bhadkhumbha,,20.1731979,77.3816442
Shegi,,20.1698947,77.3934459
Sangaon,,20.1897934,77.354908
Asegaon,,20.1530149,77.33536
Nandgaon,,20.1655339,77.3276138
Shiwani,,20.1725936,77.3275924
Chinchkhed,,20.1689681,77.3102331
Sarshi,,20.1894914,77.2997832
Bitoda Kh,,20.1933278,77.2720277
Ichori,,20.2020376,77.2552371
Kasola,,20.2146986,77.2946656
Falegaon,,20.2007286,77.3247385
Dhanora Kh,,20.2168884,77.3314655
Kalamba,,20.2175025,77.3419261
Khapardari,,20.223382,77.3889613
Sawargaon,,20.2325431,77.3979735
Chikhalagad,,20.2359054,77.433722
Salambi,,20.2444114,77.4068034
Masola Kh,,20.2336605,77.3336971
Dastapur,,20.2443611,77.3201895
Ramgaon,,20.2389253,77.2511387
Motsawanga,,20.2434954,77.26161
Dabha,,20.2703898,77.3603797
Kolambi,,20.2624186,77.378211
Jogaldari,,20.2654783,77.4115348
Bhorwha Kh,,20.2910204,77.4671531
Chandhai,,20.2879008,77.4055481
Kothari,,20.3067984,77.4230361
Lawana,,20.2888165,77.3780393
Rahit,,20.3055708,77.3848414
Dhanora Bk,,20.3169909,77.3940146
Chehel,,20.3124431,77.3862255
Swasin,,20.32508,77.3775566
Zadgaon,,20.3355027,77.3849165
Umari Bk,,20.2925399,77.3581266
Warud Bk,,20.2865724,77.3434281
Warud Kh,,20.2850227,77.3352527
Saykheda,,20.2640289,77.280128
Nimbi,,20.2778875,77.2725534
Pimpri Awagan,,20.2843585,77.2331786
Manoli,,20.2897826,77.2827136
Golwadi,,20.284439,77.2960389
Shelgaon,,20.299141,77.3221207
Chinchala,,20.3071606,77.292037
Arak,,20.3020088,77.2759652
Pimpri Kh,,20.3144152,77.2587562
Ajgaon,,20.3290842,77.2863722
Mohagavan,,20.3299091,77.3062956
Hisai,,20.3422629,77.2968221
Chambhai,,20.349878,77.3122501
Wadha,,20.342444,77.3416525
Mangalsa,,20.347011,77.3614848
Mozari,,20.3589813,77.353127
Belkhed,,20.3550885,77.3877811
Mohari,,20.3560743,77.4086594
Januna Bk,,20.3362371,77.4185729
Gimbha,,20.3473631,77.4390435
Khadi,,20.3784636,77.4288726
Poti,,20.3749837,77.3873091
Dhotra,,20.3723084,77.3583841
Ganeshpur,,20.3798515,77.3520541
Ghota,,20.3896269,77.3601436
Pimpri Bk,,20.3683858,77.3387503
Pimpalkhuta,,20.367199,77.3150611
Masola,,20.3815813,77.3227858
Pardi Tad,,20.3610232,77.2900414
Tapowan,,20.3887218,77.2804069
Tarhala,,20.3930863,77.2949338
Shendurjana,,20.4051937,77.2619104
Kanzara,,20.3344464,77.261374
Gogri,,20.3401806,77.2306037
Hirangi,,20.3449589,77.2300243
Chorad,,20.3525185,77.1931332
Chikhali,,20.3590316,77.252984
Lathi,,20.3643022,77.2411608
Icha,,20.3716848,77.2670388
Nagi,,20.3763817,77.2647107
Yedshi,,20.3710813,77.2241878
Bhur,,20.3915376,77.2159052
Wanoja,,20.4056563,77.2269559
Malshelu,,20.4439833,77.2427487
Nandkheda,,20.4435209,77.2602582
Pangri,,20.4291845,77.2923159
Pedgaon,,20.4131575,77.3217773
Poghat,,20.4064406,77.349329
Shiwani,,20.4006183,77.3745954
Parwa,,20.3987882,77.3952806
Amgavhan,,20.3938908,77.4220705
Lakhamapur,,20.4039166,77.4107838
Shingdoh,,20.2680951,77.4447083
Singanapur,,20.2682561,77.4479484
Sakhardoh,,20.2526352,77.4538922
Rohna,,20.2545677,77.4811971
Jawala Kh,,20.2524238,77.4941468
Jawala Bk,,20.253984,77.4930525
Hiwara bk,,20.2555944,77.5025582
Asola Bk,,20.2638377,77.5188768
Kondoli,,20.2488706,77.5289082
Gundi,,20.2439383,77.5422549
Wathod,,20.2439585,77.5541639
Sawargaon,,20.2685782,77.5933242
Wapta,,20.2867938,77.5428343
Parwa,,20.2899738,77.5133085
Mohgavan,,20.3028943,77.5133085
Hatti,,20.3027132,77.5314617
Kupta,,20.3059331,77.5610411
Chondhi,,20.3192044,77.5676393
Januna Kh,,20.3330178,77.5608372
Bhoyani,,20.3378869,77.532556
Rudrala,,20.333722,77.5114846
Khandala,,20.3341747,77.4947369
Kawathal,,20.3274846,77.4677324
Umboda,,20.3887016,77.4883103
Dhamani,,20.376613,77.4557376
Anjani,,20.3697034,77.4672925
Dapura Kh,,20.3634372,77.5191664
Dapura Bk,,20.3650867,77.522943
Chausala,,20.3672392,77.5528335
Mhasani,,20.3967267,77.5578546
Tornala,,20.3921611,77.5392723
Jamdari,,20.3885508,77.5201213
Inzori,,20.394997,77.5101327
Waroli,,20.2150057,77.6393938
Sewadas Nagar,,20.2189724,77.6394367
Karkheda,,20.2082801,77.6074433
Ramtirth,,20.2120054,77.5924873
Yeshwantnagar,,20.2257378,77.6067996
Karli,,20.2318988,77.6200604
Borvha Bk,,20.2460018,77.6160908
Talap Bk,,20.2337108,77.5899124
Chistala,,20.2331672,77.5678539
Amkinhi,,20.0538955,77.6340079
Jyotiba Nagar,,20.0514968,77.6158118
Sawali,,20.1105256,77.6535129
Balaji Nagar,,20.0783512,77.6456916
Dhawanda,,20.0811651,77.6488995
Wadgaon,,20.077205,77.6344585
Gondegaon,,20.0836238,77.6197171
Shendona,,20.0620587,77.5902986
Amdari,,20.1416936,77.5299811
Ratan wadi,,20.1102838,77.5366974
Ranjit Nagar,,20.1092864,77.4942434
Palodi,,20.1141726,77.499994
Gosta,,20.104803,77.4231434
Mendra,,20.1163386,77.3944867
Ingalwadi,,20.1334539,77.4075436
Dhoni,,20.1248109,77.4830532
Shendurjana,,20.1485026,77.4507808
Khambala,,20.1653123,77.4582589
Khapardari,,20.2010911,77.4123287
Girda,,20.2056825,77.416749
Warda,,20.2111194,77.4319625
Kherda,,20.2066088,77.4363613
Bhildongar,,20.1830265,77.4505663
Girat,,20.1915757,77.4627328
Vilegaon,,20.1859065,77.4708438
Karpa,,20.1752926,77.4951768
Hatoli,,20.1568019,77.5409567
Asola Kh,,20.1703781,77.5349378
Bhuli,,20.1438895,77.5796771
Someshwar Nagar,,20.0903749,77.5583911
Fulumari,,20.0971659,77.5598287
Umari Kh,,20.0918258,77.595309
Umari Bk,,20.0964002,77.5988388
Vasant Nagar,,20.1086517,77.6223135
Pohradevi,,20.1106666,77.6272058
Hatana,,20.1501343,77.6066923
Panchala,,20.1552106,77.6246094
Waigaud Tanda,,20.1245288,77.6444149
Wai Gaul,,20.1299887,77.648921
Gadegaon,,20.1650404,77.6608729
Dhanora Bk,,20.1805291,77.6419472
Soyajana,,20.1723721,77.6238799
Chikhali,,20.1836106,77.6173353
Mahuli,,20.1661079,77.5902557
Deur Wadi,,20.1808463,77.6039135
Belur,,20.1799551,77.5801599
Vitholi,,20.1962379,77.5727033
Gavha,,20.1895115,77.5533485
Somnath Nagar,,20.1998627,77.5486278
Pimpri,,20.2032056,77.4982023
Devthana,,20.2046555,77.5209689
Somthana,,20.2127504,77.5505698
Dhamani,,20.2265633,77.5540781
Kherda Abhay,,20.2312747,77.5045967
Giroli,,20.2160125,77.4800062
Kolar,,20.2359356,77.4822485
Jagdamba Nagar,,20.2292109,77.4682474
Halada,,20.2308518,77.4648356
Watfal,,20.1061531,77.3783826
Rui,,20.0842082,77.4432707
Kinhiraja,,20.3301808,77.1665525
Kawardari,,20.3396373,77.1265769
Wadiramrao,,20.3672593,77.1227789
Pimpalshenda,,20.3678225,77.1341836
Dharamwadi,,20.3756173,77.1262443
Malegaon N Kinhi,,20.3969881,77.1069109
Kuttardoh,,20.3614456,77.1009779
Amana,,20.3661931,77.0871806
Musalwadi,,20.3728515,77.0880818
Khairkheda,,20.3575429,77.0459926
Goksavangi,,20.3007208,76.9333291
Kalakamatha,,20.3138819,76.9071937
Umarwadi,,20.3169506,76.9232976
Medshi,,20.3273839,76.942116
Wakalwadi,,20.3514472,76.9637775
Gangalwadi,,20.360138,76.9998479
Pimpalwadi,,20.3680438,77.0210266
Deothana Khamb,,20.3955702,77.0109844
Kothari Bk,,20.4366545,77.0129692
Pangrabandi,,20.4276161,77.0304894
Chandas,,20.1904882,76.8779683
Tarodi,,20.2166367,76.8379819
Kolgaon Kh,,20.2089648,76.8568754
Kolgaon Bk,,20.2145426,76.8540215
Dongarkinhi,,20.2123678,76.9007349
Pangrikute,,20.2270163,76.9243276
Kherdi,,20.2430324,76.9182122
Wadap,,20.2384421,76.9578874
Kalambeshwar,,20.2593085,76.9489825
Davhi,,20.2569734,76.9768989
Warangi,,20.2782498,76.9635951
Irala,,20.2719799,76.9855571
Nagartas,,20.2586039,77.0155656
Kurala,,20.2912216,77.0147609
Khirda,,20.2758043,77.045424
Davha,,20.2874781,77.0354676
Jamkhed,,20.2767805,77.0863116
Jaulka,,20.2978228,77.0767951
Waradari Bk,,20.3073015,77.1045935
Umardari,,20.3003083,77.1266198
Givha,,20.2880014,77.1465218
Mairaldoh,,20.3014654,77.1836221
Sonala,,20.3262772,77.2090495
Januna Kh,,20.3680338,77.1805215
Ridhora,,20.2930229,76.970762
Regaon,,20.2539437,76.8951988
Mungala,,20.272302,76.913824
Bhildurga,,20.2754923,76.8395269
Bhaurad,,20.2792663,76.8466186
Ansing,,20.3117337,77.0253396
Sudi,,20.3298387,77.0347381
Udi,,20.3273437,77.0666993
Dhamdhami,,20.342434,77.0713234
Kotha,,20.1061531,76.9316768
Dhorkheda,,20.0972264,76.9523191
Khandala Shinde,,20.1053874,76.9609022
Borala Jahangir,,20.0948989,76.9692385
Shirsala,,20.0781018,76.9955778
Somthana,,20.0922288,77.0027876
Taktoda,,20.1073016,77.0056307
Dapuri Kalwe,,20.1208165,77.0061082
Mutha,,20.1257074,77.0106518
Waghalud,,20.1341994,77.0305109
Wakad,,20.1390747,77.0453811
Shelgaon bondade,,20.1484825,77.0146966
Bramhanwada Kh.,,20.1638822,77.0221102
Shelgaon Khawane,,20.1361938,76.9729078
Waghi Bk,,20.1257981,76.9552374
Dudhala,,20.1376443,76.9306576
Wasari,,20.1198746,76.9105196
Tiwali,,20.1361938,76.8820238
Ghata,,20.1638016,76.8971944
Mirzapur,,20.1652015,76.9086742
Pangarkhed,,20.1764607,76.9371056
Shirpur,,20.1700558,76.9588208
Karanji,,20.1656044,77.0045256
Chiwara,,20.170942,77.0340943
Sawargaon Berde,,20.1742049,77.0658946
Jambharunwadi,,20.2035177,77.0535779
Khadki Izara,,20.2074344,77.0816016
Masla Kh,,20.2240364,77.0906353
Jodgavhan Tanda,,20.2195966,77.1241736
Jodgavhan,,20.2237243,77.1203864
Gunj,,20.2412708,77.1453953
Dubalwel,,20.2473004,77.1147108
Amkhed,,20.2455992,77.0935321
Hanwatkheda,,20.2596608,77.1007419
Pimpla,,20.2577484,77.0735335
Borgaon,,20.2502194,77.0553374
Bordi,,20.2586241,77.0330965
Pangrinawaghare,,20.2191939,77.0479989
Amani,,20.2132136,77.0187306
Bhera,,20.2014234,76.9868767
Keli,,20.2204825,76.9831753
Ekamba,,20.2114214,76.9462144
Palaskhed,,20.0196455,76.8083381
Mohaja Ingole,,20.018456,76.8402672
Bhokarkhed,,20.023597,76.8321132
Wadi Raital,,20.0321247,76.8447089
ChinchabaPen,,20.0638324,76.8932032
Hiwarapen,,20.0586726,76.9251966
Pardi Tikhe,,20.0695161,76.941998
Yewata,,20.0849539,76.9257653
Keshavnagar,,20.0836238,76.8797386
Dapuri Kh,,20.0971055,76.8993401
Waghi Kh,,20.1094174,76.8741274
Kinkheda,,20.0621897,76.8490326
Linga Kotwal,,20.0660797,76.8327784
Degaon,,20.0654247,76.816256
Khadaki Sadar,,20.045369,76.7920732
Karda,,20.0332335,76.7712593
Mothegaon,,20.0249276,76.7444801
Eklaspur,,20.0264598,76.7090106
Dhodap Kh,,20.0672386,76.7964935
Penbori,,20.0754818,76.820569
Nawali,,20.1254153,76.8108272
Netansa,,20.1413511,76.7816877
Jogeshwari,,20.1730166,76.7845416
Jaykhed,,20.1569631,76.7888975
Koyali Bk,,20.1468306,76.8047118
Jamb Adhao,,20.1609515,76.8355465
Nandhana,,20.176219,76.8644178
Kalamgavhan,,20.1960566,76.8434
Ganeshpur Kw,,20.1922303,76.8088531
Anchal,,20.1799551,76.7707229
Kuksa,,20.1894108,76.7719942
Pimpri Sarhad,,20.1891289,76.7611098
Borkhedi,,19.9836538,76.6679191
Shelu Khadse,,19.982827,76.7007279
Bibkhed,,19.9990597,76.7874598
Panchamba,,19.9960754,76.7243743
Wadi Wakad,,20.0125436,76.6681391
Balkhed,,20.0610308,76.6915011
Ghonsarwadi,,19.9546327,76.8097114
Sawad,,19.9839563,76.8234872
Haral,,19.9768175,76.8693423
Ghota,,19.9906713,76.8787193
Vyad,,19.9850856,76.9134378
Chikhali,,20.0097864,76.8900275
Kawatha Kh,,20.0296299,76.8698251
Pedgaon,,20.0533714,76.8927097
Deulgaon Banda,,20.0487756,76.9224286
Wanoja,,20.0220648,76.9280505
Koyali Kh,,20.005149,76.9469118
Koyali Bk,,20.003052,76.9548297
Warud Topha,,20.0102098,76.98295
Asegaon,,20.0322054,76.9541645
Belkheda,,20.0458124,76.9540357
Gorakhnath Tekadi,,19.9379113,76.7732441
Mangwadi,,19.9631439,76.7410254
Agarwadi,,19.9340182,76.7477417
Kankarwadi,,19.9196349,76.7565822
Chinchambabhar,,19.8912779,76.7319381
Jawala,,19.9029552,76.7045206
Mohaja Bandi,,19.8667906,76.6692066
Mandawa,,19.8949199,76.6846132
Kurha,,19.9101226,76.6848814
Bhar Jahangir,,19.9397066,76.710813
Morghavan,,19.9455764,76.6966939
Asola,,19.9360152,76.6629302
Chakoli,,19.9531401,76.6809118
Kanheri,,19.9670566,76.6673183
Borala,,20.275291,77.1736658
Yeranda,,20.2853045,77.1698141
Dhilli,,19.9033739,77.2460961
Jaipur,,19.9297013,77.2660947
Tanka,,19.941169,77.2349274
Songavhan,,19.9517888,77.2107124
Sawali,,19.9564883,77.2777676
Wai,,19.9688112,77.2447657
Ghota,,19.9923047,77.2784972
Sonda,,19.9785518,77.2985172
Shelu Bk,,19.9970634,77.3269915
Sapli,,20.0132341,77.2993111
Shelu Kh,,20.0282048,77.2908347
Warla,,19.9952587,77.260741
Krishna,,19.994926,77.2208619
Sukali,,19.9779065,77.1691704
Shirputi,,20.0221051,77.2172355
Ukalipen,,19.9944824,77.1920442
Dhumka,,20.0294233,77.1679902
Mohagavhan Dube,,20.0525651,77.1733975
Falegaon Thet,,20.0635704,77.1985137
Bramha,,20.0470622,77.2504949
Shelgaon,,20.0633587,77.2366655
Pimpalgaon,,20.0485539,77.2733474
Ansing,,20.0399263,77.3146104
Elkhi,,20.0566771,77.3512065
Ekamba,,20.0730432,77.3405742
Jawala,,20.0714711,77.3199963
Umra Kapse,,20.0790692,77.2907924
Degaon,,20.0928686,77.3079961
Umra Shemshoddin,,20.0903849,77.2809863
Pardi Asra,,20.0807621,77.255044
Jambharun Jahagir,,20.0748772,77.2229862
Dagad Umra,,20.0878357,77.194426
Surkandi,,20.0849942,77.1615958
Panchala,,20.072761,77.1532488
Hisse Borala,,20.0341003,77.152133
Saykhed,,19.9930104,77.1425199
Rajgaon,,19.976031,77.1431529
Kanhergoan,,19.9575572,77.1486568
Deothana,,19.9679238,77.1277785
Tondgaon,,19.9986967,77.1144318
Tamsala,,20.0324573,77.1212232
Anjankhed,,20.0507913,77.1342158
Ganeshpur,,19.9486221,77.1200537
Borkhedi,,19.939162,77.1070075
Adgaon Kh,,19.9527166,77.0911074
Kokalgaon,,19.9710094,77.0866227
Vilegaon,,20.0018019,77.0932102
Kekatumra,,20.021843,77.0985961
Wagholi Bk,,19.9959847,77.0635557
Toe,,20.0101695,77.0611095
Jumda,,20.0102602,77.0445764
Adoli,,20.0374467,77.0568824
Atkali,,20.016833,77.0296848
Sawargaon Jire,,20.0405763,77.0230785
Nagthana,,20.0802784,77.0473766
Mohja Bk,,20.0671379,77.0159626
Khandala Kh,,20.0590958,77.0535779
Pardi Ekburgi,,20.0594989,77.08776
Dhanora Bk,,20.0734059,77.0823955
Jambharun Bhite,,20.0854375,77.0965791
Wangi,,20.0851554,77.0757651
Jambharun Naoji,,20.095836,77.0982957
ShriGiri,,20.0944858,77.0461374
Tandali Bk,,20.0984556,77.0249104
Hivra Rohila,,20.1140517,77.0369696
Walki Jahagir,,20.1021029,77.068963
Dodki,,20.1071203,77.0710873
Givha,,20.1102636,77.0718169
Sonkhas,,20.1235617,77.088232
Zakalwadi,,20.1312781,77.1031129
Tamashi,,20.142016,77.0639634
Babhulgaon,,20.1028485,77.2262692
Supkhela,,20.1154319,77.1958852
Kanadi,,20.1319883,77.217316
Dhanora Kh,,20.1219801,77.2302818
Masla Bk,,20.1206201,77.2412789
Bori Bk,,20.1190586,77.2619641
Depul,,20.1295858,77.2820592
Kajalamba,,20.1424189,77.2618675
Kharola,,20.136637,77.2421694
Sakra,,20.1480091,77.2227931
Kalamba Mahali,,20.1402029,77.2014856
Chikhali Kh,,20.1525315,77.1503949
Bhatumra,,20.1734194,77.1701145
Malegaon,,20.1824525,77.1877742
Jambharun Mahali,,20.1627794,77.2487086
Bitoda Teli,,20.1790689,77.2646785
Pardi Takmor,,20.1906493,77.2435641
Pandav Umra,,20.1909917,77.2145641
Gondegaon,,20.1499933,77.1899628
Asola,,20.1536092,77.1756828
Chikhali Bk,,20.1484825,77.1429276
Waghjali,,20.160609,77.1680653
Kamathwada,,20.1607601,77.1534634
Jambharun Parande,,20.1653627,77.0860219
Kata,,20.1630664,77.1137666
Surala,,20.1819591,77.1555877
Pangri Dhankute,,20.2052999,77.1138954
Tornala,,20.2194959,77.1610701
Sawanga Jahagir,,20.2151466,77.1840727
Tandali Shewai,,20.216093,77.2182441
Sonwal Januna,,20.2292915,77.2327387
Kondala Mahali,,20.2392676,77.2225785
Dudhkhed,,20.2561178,77.2378778
Soyata,,20.2646228,77.2109485
Bhoyata,,20.2737814,77.1971512
Wagholi Kh,,19.9855393,77.071495
Khairkheda,,19.930372,76.8427616
Mahalsi,,19.9309016,76.8716705
Shegaon,,19.947432,76.8528843
Warkheda,,19.9376088,76.9199395
Kahakar Bk,,19.9301451,76.9324922
Taktoda,,19.9113432,76.9519973
Hattala,,19.9077772,76.980131
Choundi Kh,,19.8920245,77.0616889
Bhramanwada,,19.8891189,77.0934248
Waychalpimpri,,19.9352285,77.1186483
Sawana,,19.9261307,77.0842838
Surajkheda,,19.9564681,77.0771813
Goregaon,,19.9233972,77.0316911
Jamthi Bk,,19.9269074,76.9909859
Gondankheda,,19.9297316,76.9773281
Kendra Bk,,19.9442854,76.9703221
Batwadi,,19.9527368,76.9494223
Walana,,19.9665927,76.9314408
Mannaspimpri,,19.968549,76.9566965
Kendra Kh,,19.9640314,76.9817161
Mazod,,19.9642734,77.0170784
Kadoli,,19.965544,77.0428276
Garkheda,,19.9773217,77.0648324
Maharkhed,,19.9781888,76.9810617
Hiwara,,19.9837345,76.9781756
Bhagwati,,19.9972046,77.039566
Gugalpimpari,,19.9978599,77.0055985
Wagjali,,19.9157463,76.9102138
Dhangarwadi,,19.8805936,76.9622111
Choundhi Bk,,19.8787875,77.0631158
Babhulgaon,,19.8585264,77.0226949
Devkarwadi,,19.8507462,76.9984102
Sabalkheda,,19.8610794,76.9874882
Palsi,,19.8590613,76.969378
Ajegaon,,19.8739949,76.9251537
Shindephal,,19.8557615,76.940614
Shivani Kh,,19.83523,76.9502538
Changephal,,19.8060454,77.0109844
Suldali Bk,,19.8239414,76.9822955
Shivani Bk,,19.8224476,76.9482422
Sindagi Khamba,,19.8153621,76.9136095
Karegaon,,19.8091847,76.9309687
Paradi,,19.8007661,76.9508385
Devalgaon,,19.8015938,76.9823384
Jamrun Bk,,19.786936,76.9521045
Ridhora,,19.7772542,76.9361937
Warud Kazi,,19.7588532,76.977843
Pusegaon,,19.7488315,76.962018
Pusegaon Nw wasti,,19.7429544,76.9594002
Talani,,19.7696316,76.9166994
Khudaj,,19.7504269,76.9237375
Gondala,,19.7313007,76.8884182
Hankdari.,,19.681566,76.9040179
Adol,,19.6636945,76.8742239
Khillar,,19.6880514,76.8838691
Umardari,,19.6891827,76.8668961
Jamdaya,,19.7147377,76.8699217
Jam Andh,,19.7342496,76.856575
Lingdhari,,19.7454083,76.8820774
Barda Sengaon,,19.7665925,76.8937611
Makodi,,19.7650073,76.868999
Bhankheda,,19.7794047,76.8472409
Bramhawadi,,19.6859704,76.8072438
Hatta,,19.7729028,76.799562
Ganeshpur,,19.7504572,76.8248069
Wadhiwra,,19.7278873,76.8434751
Limbala Hudi,,19.7077786,76.8335831
Chikhlagar,,19.7093038,76.8149686
hikhlakhar Tanda,,19.7264027,76.8129408
Tandulwadi,,19.7259482,76.7906785
Amdari,,19.7152427,76.7641783
Chinchkheda,,19.7047182,76.7528271
Yeldari,,19.7177676,76.7376029
Limbala Tanda,,19.7416619,76.7668175
Hatta Tanda,,19.7737004,76.7750466
Bhandari,,19.7770826,76.764071
Patoda,,19.7958803,76.7878675
Mhalsapur,,19.7939017,76.8192172
Warud Chakrapan,,19.8052682,76.8472087
Kolsa,,19.8238606,76.8640423
Kawaddari,,19.8183195,76.8137133
Kawatha,,19.8298154,76.8417692
Kondwada,,19.8421885,76.8358469
Borkhadi(P),,19.8075999,76.7420125
Dhotra,,19.7894598,76.710974
Ghordari,,19.8481225,76.6997838
Khadki,,19.8091645,76.6831112
Nansi,,19.7997162,76.645925
Bamni.Kh,,19.789157,76.6521477
Uti (Purna),,19.7884907,76.613996
Salegaon,,19.8047635,76.6037822
Ban,,19.8327826,76.5193891
Wazur Kh,,19.8233863,76.5423274
Pimpari,,19.8211153,76.5588927
Barda,,19.8307439,76.5758014
Dhanora Banjara,,19.8323184,76.5969694
Dongargaon,,19.8151602,76.6233945
Kadapsingi,,19.8420231,76.6527263
Hiwarkheda,,19.8205602,76.7166388
Borkhadi,,19.8075091,76.7316913
Sakharatanda,,19.8131112,76.7420339
Uti,,19.8180671,76.7790269
Sakhara,,19.8376875,76.7637491
Kelsula,,19.8518361,76.7452955
Khakar Kh,,19.8613619,76.8032527
Wadhona,,19.8999238,76.7866874
Bondala,,19.8913788,77.1533883
Ambala,,19.9010738,77.1560812
Adgaon,,19.8942339,77.1830749
Bhingi,,19.9083371,77.2105086
Limbala P-W,,19.9088213,77.2387361
Mop,,19.941522,77.1369838
Phalegaon,,19.9235687,77.1747494
Devthana,,19.9255457,77.2034383
Wanzola,,19.9454049,77.194308
Kanankheda Bk,,19.9491868,77.1756613
Kanadkheda Kh,,19.9691086,77.1765894
Kalburga,,19.9806894,77.1937019
Chinchala,,19.8607666,77.1737784
Khandala,,19.8423298,77.1485495
Jaipurwadi,,19.8509783,77.1288192
Malselu,,19.8632993,77.1176934
Hiradi,,19.8496564,77.2140169
Sirsam Kh,,19.8573761,77.247405
