type,latitude,longitude,name
village,18.4594194,75.1878762,Village Mangi ahead
village,18.4730762,75.1079893,Village Limbewadi ahead
village,18.0367694,75.1160574,Village Adhaegaon ahead
village,18.0329029,75.0772834,Village Alegaon Bk ahead
village,18.0180076,75.0529396,Village Rui ahead
village,17.9934174,75.0343251,Village Alegaon Kh ahead
village,17.9820599,75.067563,Village Takali T ahead
village,17.9971011,75.1024747,Village Chandaj ahead
village,18.004509,75.114212,Village Wadoli ahead
village,17.9996929,75.1317215,Village Khatal Wasti ahead
village,17.9557194,75.1680011,Village Mitkalwadi ahead
village,17.9895143,75.2161038,Village Chavanwadi T ahead
village,17.9822232,75.2432263,Village Akola Bk ahead
village,17.915594,75.2377653,Village Ghoti ahead
village,17.9524636,75.2667332,Village Parite ahead
village,17.9085295,75.3238535,Village Tulsi ahead
village,17.9124905,75.4004144,Village Modnimb ahead
village,17.939062,75.4270327,Village Bavi ahead
village,17.9347851,75.5464554,Village Anjangaon ahead
village,17.9872745,75.2964735,Village Akhumbe ahead
village,17.9935399,75.3385413,Village Hole kh ahead
village,18.0027131,75.4239428,Village Bhutaste ahead
village,18.0055191,75.4510116,Village Chincholi ahead
village,17.9688238,75.4922318,Village Upalai Bk ahead
village,17.9666194,75.5749833,Village Lobndhewadi ahead
village,17.9554336,75.605303,Village Khumbhej ahead
village,17.957332,75.6115472,Village Khairao ahead
village,18.0285365,75.5854761,Village Kewad ahead
village,18.0601703,75.6127167,Village Jamgaon ahead
village,18.1063509,75.549674,Village Tandulwadi ahead
village,18.0696359,75.567441,Village Sultanpur ahead
village,18.0770203,75.5517339,Village Nimgaon M ahead
village,18.0565186,75.4919529,Village Randivewadi ahead
village,18.0603233,75.4776728,Village Vetalwadi ahead
village,18.0835681,75.4719114,Village Talwade M ahead
village,18.0595787,75.4407227,Village Ghatne ahead
village,18.0359124,75.3921532,Village Laul ahead
village,18.0599663,75.3532183,Village Shirad M ahead
village,18.0139367,75.3358269,Village Ujani M ahead
village,18.0183851,75.3010547,Village Palwan ahead
village,18.0248739,75.2644157,Village Saptne T ahead
village,18.0433391,75.2858305,Village Pimpalner ahead
village,18.0455629,75.1512372,Village Shiral T ahead
village,18.0609251,75.0991916,Village Ranjani ahead
village,18.0650459,75.1152849,Village Bhimanagar ahead
village,18.0760207,75.1673841,Village Surali ahead
village,18.0778413,75.1889276,Village Akola Kh ahead
village,18.0674021,75.2705634,Village Nimgaon T ahead
village,18.0739707,75.2974391,Village Shedshinge ahead
village,18.0719614,75.3467917,Village Ambad ahead
village,18.1022667,75.2891511,Village Badelewadi ahead
village,18.1003342,75.2350402,Village Dahiwali ahead
village,18.1467898,75.3279733,Village Dhavalas ahead
village,18.1062489,75.3381872,Village Pimpakhute ahead
village,18.0812019,75.3811455,Village Kurdu ahead
village,18.0809265,75.435369,Village Bhosare ahead
village,18.1236553,75.4711175,Village Chinchgaon ahead
village,18.1286006,75.4461729,Village Akulgaon ahead
village,18.1577594,75.3825831,Village Mahadeowadi ahead
village,18.1766999,75.3179955,Village Bhogewadi ahead
village,18.1882997,75.3939342,Village Kave ahead
village,18.212781,75.4261207,Village Shingewadi ahead
village,18.2139173,75.3895193,Village Bitergaon ahead
village,18.2518401,75.4128921,Village Mungshi ahead
village,17.9418281,74.8728239,Village Umbare (D) ahead
village,17.9413484,74.8488343,Village Kadamwadi ahead
village,17.9232707,74.8513555,Village Markadwadi ahead
village,17.8727637,74.8389637,Village Sadashivnagar ahead
village,17.8956452,74.8748302,Village Medad ahead
village,17.8988408,74.8298013,Village Shendewadi ahead
village,17.8898664,74.8242438,Village Tamshidwadi ahead
village,17.8695676,74.7970676,Village Mandave ahead
village,17.8248571,74.7751379,Village Girvi ahead
village,17.8138361,74.7396362,Village Dongarwadi ahead
village,17.8578345,74.7453225,Village Lonand ahead
village,17.8711197,74.6957445,Village Shindewasti ahead
village,17.8855117,74.6923917,Village Pimpari ahead
village,17.8710993,74.6377444,Village Kothale ahead
village,17.9667317,74.7492385,Village Chinchechamala ahead
village,17.9464212,74.7380268,Village Kirdatwasti ahead
village,17.9591283,74.6947145,Village Gursale ahead
village,17.9754573,74.7691834,Village Pirale ahead
village,17.955403,74.8298335,Village Moterwadi ahead
village,17.9894888,74.8368931,Village Palasmandal ahead
village,17.9833763,74.8117876,Village Metakalwadi ahead
village,18.0115594,74.8198664,Village Bangarde ahead
village,18.0132225,74.8266363,Village Nimsakhar ahead
village,17.9912848,74.6746409,Village Rananawarewasti ahead
village,17.9781922,74.6780205,Village Bhimnagar ahead
village,18.0006316,74.663558,Village Shindenagar ahead
village,18.0018764,74.677645,Village Shindewadi ahead
village,18.0029478,74.6933949,Village Dombalwadi ahead
village,18.0023662,74.7073209,Village Hanumanwadi ahead
village,18.0021723,74.7325551,Village Tambewadi ahead
village,18.0142122,74.75191,Village Ekshiv ahead
village,18.0238945,74.7168803,Village Kurbhavi ahead
village,18.0149468,74.6897739,Village Bhagatwasti ahead
village,17.7917,74.8766541,Village Goradwadi ahead
village,17.7976761,74.7879803,Village Bhamb ahead
village,17.7806769,74.8167336,Village Rede ahead
village,17.7810753,74.838953,Village Mandki ahead
village,17.8065326,74.8447037,Village Islampur ahead
village,17.8060219,74.8371506,Village Kanher ahead
village,17.8445483,74.8560118,Village Jadhavwadi ahead
village,17.8505328,74.8600459,Village Bhamburdi ahead
village,17.8971256,74.8218191,Village Khulewadi ahead
village,17.9343156,74.8258209,Village Kadamwasti ahead
village,17.7269411,74.9129176,Village Mangarwadi ahead
village,17.7149226,74.8997855,Village Bhandevasti ahead
village,17.6100747,74.9916297,Village Shirngorni ahead
village,17.676491,74.9268651,Village Sulewadi ahead
village,17.6441141,74.9587083,Village Bacheri ahead
village,17.6417318,75.0530147,Village Kolegaon ahead
village,17.6629459,75.0456333,Village Falawani ahead
village,17.7273703,75.0384235,Village Maloli ahead
village,17.7585776,75.0857323,Village Dhanore ahead
village,17.7688204,75.1427132,Village Dasur ahead
village,17.8365005,75.1824689,Village Nevare ahead
village,17.8355813,75.1086223,Village Borgaon ahead
village,17.8413415,75.0849223,Village Mhaswadewasti ahead
village,17.9110613,75.1609468,Village Wagholi ahead
village,17.9358416,75.1755434,Village Wafegaon ahead
village,17.9486259,75.162642,Village Babhulgaon ahead
village,17.9688799,75.1349831,Village Sangam ahead
village,17.942563,75.1163256,Village Ganeshgaon ahead
village,17.9244446,75.0898683,Village Tambave ahead
village,17.8517379,75.1006722,Village Shreepur ahead
village,17.8335387,75.0449681,Village Khandali ahead
village,17.7980132,75.0202703,Village Pisewadi ahead
village,17.7770347,74.9252075,Village Tarangfal ahead
village,17.8257764,74.9501359,Village Dombalwadi ahead
village,17.812641,74.9919355,Village Ingalewasti ahead
village,17.8235293,74.9737072,Village Khudus ahead
village,17.8355302,74.9931157,Village Kalevasti ahead
village,17.8383286,74.9938023,Village Vijaywadi ahead
village,17.9056403,74.988116,Village Anandnagar ahead
village,17.9027511,74.954685,Village Kondbhavi ahead
village,17.8939912,74.9802732,Village Kadamwasti ahead
village,17.8809936,74.9822795,Village Kacharewasti ahead
village,17.8653912,74.9791896,Village Girzani ahead
village,17.8462232,74.9754882,Village Paniv ahead
village,17.8431389,74.8949575,Village Fulenagar ahead
village,17.8406368,74.8800659,Village Chahurwasti ahead
village,18.0083913,74.7798747,Village Kalamboli ahead
village,17.6317118,75.3793859,Village Anawali ahead
village,17.5682658,75.4069805,Village Siddhewadi ahead
village,17.5388311,75.3317982,Village Tanali ahead
village,17.5077034,75.2826011,Village Devale ahead
village,17.5186716,75.2808577,Village Methwade ahead
village,17.5054729,75.2486229,Village Pawarwadi ahead
village,17.4798707,75.2451682,Village Save ahead
village,17.4841993,75.2337742,Village Bamni ahead
village,17.4876479,75.1858163,Village Chinchaoli ahead
village,17.4141604,75.1468706,Village Godsewadi ahead
village,17.4181425,75.1376223,Village Taklimala ahead
village,17.4267311,75.07164,Village Ajnale ahead
village,17.4791339,74.9727845,Village Juni Lotewadi ahead
village,17.4883847,74.9902725,Village Lotewadi(n) ahead
village,17.5001931,75.00606,Village Satarkarvasti ahead
village,17.5420382,74.9629891,Village Umbargaon ahead
village,17.5907362,75.0655353,Village Chikhmahud ahead
village,17.6480094,75.1083112,Village Mahim ahead
village,17.6752336,75.4653883,Village Kharsoli ahead
village,17.7193581,75.4757094,Village Tarapur ahead
village,17.7119128,75.4542518,Village Suste ahead
village,17.675024,75.3506166,Village Shegaon D ahead
village,17.6952581,75.3341317,Village Bhatumbare ahead
village,17.7105279,75.3522849,Village Visawa ahead
village,17.696178,75.3834844,Village Degaon ahead
village,17.6965357,75.3961444,Village Ajansond ahead
village,17.7431483,75.4338026,Village Tungat ahead
village,17.7655254,75.382905,Village Babulgaon ahead
village,17.7629098,75.3076744,Village Ajoti ahead
village,17.7575252,75.2578926,Village Khedbhalwani ahead
village,17.7630835,75.2560687,Village Khedbhose ahead
village,17.7536271,75.2244294,Village Shelve ahead
village,17.7592417,75.2238393,Village Dewade ahead
village,17.774312,75.2010298,Village Ujani ahead
village,17.7677936,75.1951718,Village Patwardhan Kuroli ahead
village,17.8101384,75.1724589,Village Ave ahead
village,17.815307,75.1628137,Village Jambud ahead
village,17.8254751,75.1367587,Village Malewadi ahead
village,17.6406583,75.1491022,Village Gardi ahead
village,17.6520989,75.1759565,Village Bhuitewasti Palashi ahead
village,17.6665035,75.1837027,Village Palashi ahead
village,17.6702552,75.1815033,Village Supali ahead
village,17.6748758,75.1535118,Village Jainwadi ahead
village,17.8359286,75.2008474,Village Nandore ahead
village,17.829152,75.2176595,Village Pehe ahead
village,17.8396563,75.2475715,Village Nematwadi ahead
village,17.805695,75.2491701,Village Shevate ahead
village,17.7878895,75.4020131,Village Ropale ahead
village,17.7950507,75.3554177,Village Mendhapur ahead
village,17.8038256,75.3341854,Village Pandharewadi ahead
village,17.8107228,75.2970856,Village Sugaon Bhose ahead
village,17.8630425,75.3448927,Village Bardi ahead
village,17.7726467,75.1695406,Village Dondvasti ahead
village,17.749218,75.1717079,Village Pirchaikuroli ahead
village,17.7133079,75.2160716,Village Bhandeshegaon ahead
village,17.5632742,75.1835847,Village Haldahiwadi ahead
village,17.530519,75.198369,Village Dhayti ahead
village,17.335543,75.0624132,Village Kardewadi ahead
village,17.187248,74.9240971,Village Kidebisri ahead
village,17.3281998,75.0530684,Village Udanwadi ahead
village,17.3232631,74.9820435,Village Somachiwadi ahead
village,17.3489589,75.0137901,Village Chopadi ahead
village,17.3703813,75.0776267,Village Anakdhai ahead
village,17.3779994,75.0777983,Village Chinke ahead
village,17.3105931,75.0455475,Village Pachegaon Kh ahead
village,17.2899218,75.0394105,Village Hatid ahead
village,17.2980246,75.0049388,Village Budhehal ahead
village,17.2820952,74.9807453,Village Gaudwadi ahead
village,17.2012691,74.8922109,Village Pachegaon Bk ahead
village,17.2456213,75.0405693,Village Jujarpur ahead
village,17.261728,75.1317215,Village Dongargaon ahead
village,17.3053282,75.1278806,Village Manegaon ahead
village,17.5460329,75.1410448,Village Waki ahead
village,17.5595919,75.104996,Village Narlewadi ahead
village,17.3831598,75.1102638,Village Watambre ahead
village,17.4003602,75.1063585,Village Yelmar ahead
village,17.5552343,75.0840425,Village Dandachiwadi ahead
village,17.5350817,75.0552034,Village Achakdani ahead
village,17.498781,74.9537515,Village Khavaspur ahead
village,17.4234349,75.4236638,Village Hajapur ahead
village,17.436353,75.4422998,Village Hivargaon ahead
village,17.4549609,75.4571914,Village Khomnal ahead
village,17.4792771,75.4041266,Village Kacherewadi ahead
village,17.264146,75.4887986,Village Lavangi ahead
village,17.3039453,75.566411,Village Shivangi ahead
village,17.3229251,75.5798864,Village oddi ahead
village,17.3380625,75.5214357,Village Paut ahead
village,17.3075817,75.5178308,Village Salgar Kh ahead
village,17.28607,75.5024671,Village Salgar Bk ahead
village,17.374088,75.5036688,Village Khave ahead
village,17.3895487,75.5075741,Village Yedrav ahead
village,17.3631111,75.4879403,Village Jitti ahead
village,17.3557074,75.4602384,Village Nimboni ahead
village,17.3342424,75.472759,Village Bavchi ahead
village,17.3223413,75.4439413,Village Chikkalgi ahead
village,17.3976574,75.3708887,Village Junoni ahead
village,17.3901937,75.39078,Village Khadiki ahead
village,17.3406023,75.4243183,Village Radde ahead
village,17.297912,75.429511,Village Shirnandgi ahead
village,17.2584904,75.3928613,Village Mahamdabad ahead
village,17.2040158,75.3764677,Village Padvalkarwadi ahead
village,17.2276173,75.3841817,Village Lonar ahead
village,17.4154298,75.3143477,Village Lendve Chinchale ahead
village,17.4659937,75.3454828,Village Andhalgaon ahead
village,17.5046338,75.3684854,Village Akola ahead
village,17.4345106,75.371468,Village Khupsangi ahead
village,17.4445825,75.3860807,Village Patkhal ahead
village,17.4094308,75.4612684,Village Bhalvani ahead
village,17.4368853,75.4901075,Village Talsangi ahead
village,17.4653387,75.5136895,Village Bhalewadi ahead
village,17.5161752,75.5416059,Village Mundhewadi ahead
village,17.5312351,75.5639648,Village Rahatewadi ahead
village,17.5446263,75.5783737,Village Tamardardi ahead
village,17.6169261,75.4885304,Village Sarkoli ahead
village,17.5981712,75.5105996,Village Uchethan ahead
village,17.5955941,75.5237746,Village Bathan ahead
village,17.5901124,75.4686499,Village Ojhewadi ahead
village,17.5906851,75.4763424,Village Mudhvi ahead
village,17.5737481,75.4207885,Village Dhavlas ahead
village,17.5632077,75.4099417,Village Mallewadi ahead
village,17.557587,75.4123235,Village Sharadnagar ahead
village,17.5498025,75.3905225,Village Gharniki ahead
village,17.5463961,75.3724766,Village Marapur ahead
village,17.5437568,75.3637433,Village Yadavwadi ahead
village,17.5218432,75.3312457,Village Gunjegaon ahead
village,17.3051643,75.3390884,Village Autodiwadi ahead
village,17.2707849,75.3496027,Village Manewadi ahead
village,17.2659287,75.3747725,Village Hunnur ahead
village,17.2700473,75.3297543,Village Gawdewadi ahead
village,17.2394118,75.3105497,Village Hangirage ahead
village,17.1687873,75.2861845,Village Narale ahead
village,17.1981329,75.2482259,Village Diksal ahead
village,17.2210075,75.2602529,Village Pare ahead
village,17.9796107,75.3911877,Village Padsali ahead
village,17.9801414,75.3646982,Village Bhend ahead
village,17.8884574,75.3722834,Village Yashwantnagar Wapadi Road ahead
village,17.8975034,75.3521132,Village Jadhavwadi ahead
village,17.9838559,75.2851438,Village Ahergaon ahead
village,17.9704873,75.3130603,Village Varvade ahead
village,17.9321515,75.590111,Village Galanwadi ahead
village,17.971814,75.6682062,Village Budrukwadi ahead
village,18.1472383,75.3487229,Village Pimpri ahead
village,18.2283119,75.4217648,Village Nadi ahead
village,17.6468848,75.472877,Village Pohargaon ahead
village,17.6040106,75.5136895,Village Ambechincholi ahead
village,17.6519149,75.5517125,Village Pulujwadi ahead
village,17.6502791,75.5264997,Village Puluj ahead
village,17.6029879,75.5454039,Village Nali ahead
village,17.5739732,75.5615186,Village Ardha Nari ahead
village,17.5552548,75.6143689,Village Arbali ahead
village,17.5369232,75.6609964,Village Vadapur ahead
village,17.6236544,75.6582069,Village Vagholi ahead
village,17.6998678,75.770216,Village Shivani ahead
village,17.7596811,75.6270718,Village Najik Pimpri ahead
village,17.7827917,75.6800937,Village Wadwal ahead
village,17.7942335,75.6948352,Village Kolegaon ahead
village,17.7394288,75.8295464,Village Kondi ahead
village,17.7406039,75.8893812,Village Bhogaon ahead
village,17.7594154,75.925709,Village Ekruke ahead
village,17.7673236,75.8932757,Village Banegaon ahead
village,17.7657706,75.8683848,Village Karamba ahead
village,17.7994434,75.7875323,Village Darfal BB ahead
village,17.7964451,75.8375394,Village Akolekati ahead
village,17.845304,75.7921028,Village Ranmasale ahead
village,17.894614,75.7773399,Village Padsali ahead
village,17.8889067,75.8014583,Village Wangi ahead
village,17.9183298,75.8367884,Village Darfal G ahead
village,17.9306204,75.7793569,Village Kalman ahead
village,17.9620982,75.7841205,Village Kouthali ahead
village,17.5527997,75.6211066,Village Miri ahead
village,17.5693909,75.6598699,Village Watwate ahead
village,17.6124063,75.6576919,Village Wagholi Wadi ahead
village,17.6750189,75.7126236,Village Dadpur ahead
village,17.6969344,75.6738818,Village Katewadi ahead
village,17.6864472,75.6083607,Village Shejbabhul Gaon ahead
village,17.6713797,75.608983,Village Ankoli ahead
village,17.6745078,75.5705523,Village Aundhi ahead
village,17.7233029,75.648036,Village Sayyad Varvade ahead
village,17.7437206,75.6465554,Village Dhok Babhulgaon ahead
village,17.7355916,75.690887,Village Gotewadi ahead
village,17.7229503,75.7113308,Village Nandgaon ahead
village,17.7064806,75.7332659,Village Wirwade ahead
village,17.754981,75.7303047,Village Arjunsondi ahead
village,17.7833842,75.7231807,Village Lamboti ahead
village,17.809883,75.687679,Village Ashte ahead
village,17.8203324,75.7092976,Village Bhambe Wadi ahead
village,17.8090455,75.7247901,Village Shirapur ahead
village,17.825184,75.7518482,Village Mor Wanchi ahead
village,17.7184025,75.5751818,Village Soundane ahead
village,17.7371908,75.5904972,Village Tambole ahead
village,17.7132874,75.5374431,Village Takli Sikandar ahead
village,17.7479714,75.5285597,Village Patkul ahead
village,17.7885331,75.4409265,Village Yewati ahead
village,17.7708587,75.5085826,Village Penur ahead
village,17.7986159,75.5944562,Village Pokhara Pur ahead
village,17.8065837,75.5774349,Village Khavani ahead
village,17.8057665,75.5570769,Village Sarole ahead
village,17.8074519,75.5168438,Village Konheri ahead
village,17.8258887,75.4745293,Village Papari ahead
village,17.8437721,75.4101133,Village Ashti ahead
village,17.8445483,75.4601204,Village Khandali ahead
village,17.8412291,75.5355334,Village Hivare ahead
village,17.8416274,75.5484724,Village Chikhali ahead
village,17.8403508,75.5951536,Village Yawali ahead
village,17.8736725,75.6410193,Village Malikpeth ahead
village,17.8666267,75.7558608,Village Khune Shwar ahead
village,17.915594,75.7275152,Village Maslechaudhari ahead
village,17.884067,75.6051957,Village Bitle ahead
village,17.8747242,75.5649304,Village Kuran Wadi ahead
village,17.8976157,75.5264246,Village Khandobachiwadi ahead
village,17.8813918,75.5067372,Village Deowadi ahead
village,17.8846898,75.4581892,Village Telangwadi ahead
village,17.9147773,75.4587471,Village Siddhewadi ahead
village,17.9127866,75.5022472,Village Waphle ahead
village,17.9133174,75.5409837,Village Kombadwadi ahead
village,17.9516471,75.6503641,Village Yelamwadi ahead
village,17.9677931,75.7259917,Village Valruj ahead
village,17.7195421,75.9117079,Village Hipparge ahead
village,17.5620877,76.0388016,Village Shingad gaon ahead
village,17.5585281,76.0169899,Village Hiple ahead
village,17.5262835,76.0134816,Village Tillehal ahead
village,17.5387646,76.0281586,Village Auj ahead
village,17.5112333,75.9743428,Village Aherwadi ahead
village,17.5089773,76.0279119,Village Alegaon ahead
village,17.5022804,76.0223329,Village Borul ahead
village,17.4707525,76.0575557,Village Shirval ahead
village,17.4917513,75.9703034,Village Bankalgi ahead
village,17.4704352,75.9199691,Village Sajwad ahead
village,17.5071304,75.9278977,Village Sindked ahead
village,17.4955169,75.9116113,Village Birnal ahead
village,17.4938592,75.9181666,Village Rajur ahead
village,17.4974508,75.8600378,Village Basavnagar ahead
village,17.3897637,75.8988655,Village Kudal ahead
village,17.4011281,75.900625,Village Hattursang ahead
village,17.4288603,75.9008073,Village Bol Kavathe ahead
village,17.4566394,75.8518195,Village Nandani ahead
village,17.4308768,75.8227122,Village Kurghot ahead
village,17.3799038,75.8124339,Village Auj ahead
village,17.4015785,75.7706451,Village Karkal ahead
village,17.4139249,75.7485759,Village Lawangi ahead
village,17.4229641,75.7329011,Village Sadepur ahead
village,17.4199647,75.7146835,Village Balagi ahead
village,17.4760126,75.645622,Village Telgaon ahead
village,17.5451481,75.7087719,Village Antroli ahead
village,17.5946327,75.7543587,Village Gunjegaon ahead
village,17.6185008,75.8738029,Village Pratapnagar ahead
village,17.5996439,75.8495664,Village Bhatewadi ahead
village,17.5724594,75.8372497,Village Nandur ahead
village,17.6590713,75.7778871,Village Tirhe ahead
village,17.6478627,75.8275287,Village Belati ahead
village,17.6164148,75.7799578,Village Pathari ahead
village,17.5945611,75.7810199,Village Akole ahead
village,17.5596532,75.842421,Village Vangi ahead
village,17.5367288,75.8806586,Village Vadakbal ahead
village,17.5496695,75.9360623,Village Madre ahead
village,17.56689,75.9797287,Village Fatatewadi ahead
village,17.5635606,75.9899694,Village Hotgi ahead
village,17.5764279,75.9084892,Village Kulkarni Tanda ahead
village,17.6037447,76.0000598,Village Yatnal ahead
village,17.5865021,76.0313237,Village Hanamgaon ahead
village,17.6061888,76.1196971,Village Thirth ahead
village,17.6421152,76.0845977,Village Vadgaon ahead
village,17.6189303,76.0900426,Village Dindoor ahead
village,17.6022619,76.0543692,Village Chincholi ahead
village,17.6026198,76.0314497,Village Gurdehalli ahead
village,17.6230205,76.0338235,Village Togarahalli ahead
village,17.6497679,76.0392308,Village Narshimha Wasti ahead
village,17.6467621,76.0349607,Village Kardehalli ahead
village,17.6750803,76.0856867,Village Dhotri ahead
village,17.6857828,76.0355401,Village Channveer Nagar ahead
village,17.6873569,76.0267103,Village Daragan halli ahead
village,17.6900043,75.9948456,Village Doddi Tanda ahead
village,17.6955034,75.9967661,Village Doddi ahead
village,17.68381,75.9720468,Village Mulagaon ahead
village,17.7217598,75.965352,Village Kolekar Wasti ahead
village,17.7359135,75.9852004,Village Varalegaon ahead
village,17.7199815,76.0679787,Village Sangdari ahead
village,17.7265732,76.1597264,Village Arali ahead
village,17.7337777,76.1239672,Village Bhamala Laman Tanda ahead
village,17.7556068,76.1044997,Village Zopadpatti ahead
village,17.7637885,76.085515,Village Tandulwadi ahead
village,17.7507303,75.9954786,Village Vadaji Tanda ahead
village,17.7742916,75.9540653,Village Shirish Nagar ahead
village,17.776907,75.9553098,Village Ule ahead
village,17.8396563,75.985018,Village Gangewadi ahead
village,17.5246158,76.3025272,Village Chikkehalli ahead
village,17.5217921,76.2722182,Village Hattikanbas ahead
village,17.4953992,76.2400693,Village Umarge ahead
village,17.4983615,76.2126732,Village Itage ahead
village,17.5043883,76.0583281,Village Ingalgi ahead
village,17.5201858,76.0978639,Village Hanjagi ahead
village,17.5544773,76.0927033,Village Halchincholi ahead
village,17.5453322,76.134932,Village Konhalli ahead
village,17.5286979,76.1525702,Village Bygehalli ahead
village,17.5435318,76.2730014,Village Banjgol ahead
village,17.5767858,76.2988686,Village Sadalapur ahead
village,17.5638982,76.2349248,Village Kinimod Tanda ahead
village,17.5658928,76.2479979,Village Sangvi Bk ahead
village,17.5532703,76.2369364,Village Sangvi Kh ahead
village,17.5453731,76.1932111,Village Hasapur ahead
village,17.5654734,76.1145204,Village Karjal ahead
village,17.5902351,76.2366843,Village Kolekarwadi ahead
village,17.5931396,76.2656307,Village Safale ahead
village,17.6001756,76.3257015,Village Shriwaladi ahead
village,17.6458828,76.3911366,Village Bhuri Kawathe ahead
village,17.6319981,76.4163279,Village Khairat ahead
village,17.622954,76.4001542,Village Gogaon ahead
village,17.6186951,76.2855327,Village Badole Bk ahead
village,17.621139,76.2738704,Village Bhavani nagar ahead
village,17.6296463,76.2271571,Village Kurnur ahead
village,17.6038367,76.228466,Village Motyal ahead
village,17.5834441,76.189456,Village Dahitine ahead
village,17.5868754,76.1417878,Village Chapalqaonwadi ahead
village,17.6655119,76.2904948,Village Palapur ahead
village,17.6497884,76.3111049,Village Borgaon D. ahead
village,17.6546855,76.3574052,Village Kirnali ahead
village,17.6854352,76.3388336,Village Gholasgaon ahead
village,17.6985697,76.2957251,Village Kiniwadi ahead
village,17.7123676,76.2817025,Village Kajikanban ahead
village,17.6587135,76.2339914,Village Chungi Tanda ahead
village,17.6620156,76.2271678,Village Chungi ahead
village,17.671114,76.2157416,Village Chavan wasti ahead
village,17.6780243,76.1744785,Village Nanhegaon ahead
village,17.6752234,76.15713,Village Pitapur ahead
village,17.6737309,76.1368847,Village Boreqaon ahead
village,17.6985289,76.1335587,Village Darshanal ahead
village,17.4400328,76.0876071,Village Handral ahead
village,17.4814364,76.204251,Village Baslegaon ahead
village,17.4666691,76.2303114,Village Galorgi ahead
village,17.4824495,76.2352574,Village Kanthehali ahead
village,17.4846394,76.3497662,Village Bhosga ahead
village,17.4840663,76.3128161,Village Torni ahead
village,17.3531781,76.0701513,Village Halhalli ahead
village,17.423353,76.2660169,Village Satan Dudhani ahead
village,17.4015069,76.3184809,Village Sangolagi Basavan ahead
village,17.4125634,76.304276,Village Binjigeri ahead
village,17.4046806,76.292839,Village Talewad ahead
village,17.404138,76.234206,Village Kallapawadi ahead
village,17.3748457,76.2102592,Village Tolnur ahead
village,17.4299453,76.1724079,Village Guravwadi ahead
village,17.4409386,76.121639,Village Gaudgaon Bk ahead
village,17.4047625,76.1395454,Village Navidagi T ahead
village,17.3892621,76.0792494,Village Shaval ahead
village,17.4153274,76.0793566,Village Kalhipparga ahead
village,17.3664697,76.0576844,Village Kudal ahead
village,17.3679545,76.0429001,Village Devikawathe ahead
village,17.415266,76.0143184,Village Mangural ahead
village,17.3544888,76.0069799,Village Maisalge ahead
village,17.3525534,75.9861338,Village Khanapur ahead
village,17.34433,75.9422099,Village Guddewadi ahead
village,17.3897432,75.921396,Village Kalkarjal ahead
village,17.4005957,75.9493983,Village Mundewadi ahead
village,17.4120105,75.9123301,Village Korsegaon ahead
village,17.4282563,75.9197974,Village Kumthe ahead
village,17.4328011,75.9509861,Village Kegaon Bk ahead
village,17.4364247,75.9516191,Village Kegaon Kh ahead
village,17.4456469,75.9366631,Village Chincholi (N) ahead
village,17.4600884,75.9740102,Village Sulerjavalge ahead
village,17.4390041,76.0468483,Village Nalawar wasti ahead
village,17.439045,76.0413766,Village Karajagi ahead
village,17.1196387,75.0720799,Village Dhavadwadi ahead
village,17.1104719,75.1168084,Village Kumbhari ahead
village,17.0957363,75.1778769,Village Tippehalli ahead
village,17.0935931,75.2225196,Village Achkanhalli ahead
village,17.1191465,75.2716792,Village Nigadi ahead
village,17.1594999,75.2541375,Village Waifal ahead
village,17.1640822,75.178585,Village Shegaon ahead
village,17.2053994,75.0442278,Village Bevanur ahead
village,17.1974975,75.1484585,Village Bagalwadi ahead
village,17.2224217,75.0919551,Village Navalwadi ahead
village,17.2103597,75.1127851,Village Walekhindi ahead
village,17.226654,75.1548421,Village Singanhalli ahead
village,17.2478447,75.2127993,Village Lohagaon ahead
village,17.2039543,75.5978894,Village Halli ahead
village,17.0391214,75.5205452,Village Pandojhari ahead
village,16.9969156,75.5500603,Village Kaganeri ahead
village,16.9923087,75.5053639,Village Asangi Turk ahead
village,17.010356,75.4679417,Village Panharewadi ahead
village,17.0269243,75.3708994,Village Darikonur ahead
village,17.023303,75.2946067,Village Pachhapur ahead
village,17.0032358,75.2451467,Village Devnal ahead
village,16.9964026,75.2410912,Village Mendhegiri ahead
village,16.978159,75.2862167,Village Ravalgondwadi ahead
village,16.976784,75.2735781,Village Untwadi ahead
village,16.9466749,75.2427864,Village Khojanwadi ahead
village,16.9005065,75.1832199,Village Basargi ahead
village,16.8845533,75.1567411,Village Gugwad ahead
village,16.9060447,75.1366192,Village Vajrawad ahead
village,16.9391007,75.0273406,Village Singnapur ahead
village,16.9780564,75.0271582,Village Kunnur ahead
village,17.0386187,75.1870179,Village Rampur ahead
village,17.0077911,75.1301443,Village Khalati ahead
village,17.0316483,75.0761622,Village Belunki ahead
village,17.0476763,75.0626278,Village Baj ahead
village,17.0792254,74.9973964,Village Dorli ahead
village,17.0633797,75.073775,Village Madhavnagar Wadi ahead
village,17.0733078,75.1236427,Village Bagewadi ahead
village,17.061154,75.139811,Village Kanthi ahead
village,17.1117331,75.3025353,Village Karajangi ahead
village,17.1013251,75.3446138,Village Kolgiri ahead
village,17.0871426,75.4057574,Village Guddapur ahead
village,17.0854198,75.4360127,Village Asangi Jath ahead
village,17.0856761,75.4648197,Village Gondhalewadi ahead
village,17.0865478,75.5619478,Village Bhivargi ahead
